patch_id,source_stem,true_type,split,y0,x0,patch_size,px_Fe2B,pct_Fe2B,px_FeTiB,pct_FeTiB,px_Alpha,pct_Alpha,px_TiB2,pct_TiB2,px_TiN,pct_TiN,tin_present,tin_pixel_count,tin_pixel_pct,total_pixels
563,Class_III_C103F3x10000_7,III,train,703,640,256,6214,9.481812,0,0.0,55026,83.963013,4209,6.422424,87,0.132751,True,87,0.132751,65536
564,Class_III_C103F3x10000_7,III,train,703,768,256,2393,3.651428,0,0.0,59885,91.377258,3091,4.716492,167,0.254822,True,167,0.254822,65536
565,Class_III_C103F3x10000_7,III,train,703,896,256,5577,8.509827,0,0.0,57486,87.716675,2206,3.366089,267,0.40741,True,267,0.40741,65536
566,Class_III_C103F3x10000_7,III,train,703,1024,256,5750,8.773804,0,0.0,57443,87.651062,2081,3.175354,262,0.39978,True,262,0.39978,65536
567,Class_III_C104F2x10000,III,test,0,0,256,10705,16.334534,0,0.0,41267,62.968445,12866,19.631958,698,1.065063,True,698,1.065063,65536
568,Class_III_C104F2x10000,III,test,0,128,256,16000,24.414062,0,0.0,42543,64.915466,6575,10.032654,418,0.637817,True,418,0.637817,65536
569,Class_III_C104F2x10000,III,test,0,256,256,20860,31.829834,0,0.0,40961,62.501526,3456,5.273438,259,0.395203,True,259,0.395203,65536
570,Class_III_C104F2x10000,III,test,0,384,256,18258,27.859497,0,0.0,41908,63.946533,5111,7.798767,259,0.395203,True,259,0.395203,65536
571,Class_III_C104F2x10000,III,test,0,512,256,18546,28.29895,0,0.0,42763,65.25116,4227,6.44989,0,0.0,False,0,0.0,65536
572,Class_III_C104F2x10000,III,test,0,640,256,22937,34.999084,0,0.0,41078,62.680054,1521,2.320862,0,0.0,False,0,0.0,65536
573,Class_III_C104F2x10000,III,test,0,768,256,16405,25.032043,0,0.0,46735,71.311951,2396,3.656006,0,0.0,False,0,0.0,65536
574,Class_III_C104F2x10000,III,test,0,896,256,14991,22.874451,0,0.0,44730,68.252563,5815,8.872986,0,0.0,False,0,0.0,65536
575,Class_III_C104F2x10000,III,test,0,1024,256,18988,28.973389,0,0.0,40280,61.462402,6268,9.564209,0,0.0,False,0,0.0,65536
576,Class_III_C104F2x10000,III,test,128,0,256,14548,22.198486,0,0.0,41413,63.191223,9286,14.169312,289,0.440979,True,289,0.440979,65536
577,Class_III_C104F2x10000,III,test,128,128,256,14544,22.192383,0,0.0,46536,71.008301,4447,6.785583,9,0.013733,True,9,0.013733,65536
578,Class_III_C104F2x10000,III,test,128,256,256,26326,40.170288,0,0.0,37983,57.957458,1227,1.872253,0,0.0,False,0,0.0,65536
579,Class_III_C104F2x10000,III,test,128,384,256,31887,48.655701,0,0.0,30688,46.826172,2961,4.518127,0,0.0,False,0,0.0,65536
580,Class_III_C104F2x10000,III,test,128,512,256,24786,37.820435,0,0.0,37630,57.418823,3120,4.760742,0,0.0,False,0,0.0,65536
581,Class_III_C104F2x10000,III,test,128,640,256,23993,36.610413,0,0.0,41325,63.056946,218,0.332642,0,0.0,False,0,0.0,65536
582,Class_III_C104F2x10000,III,test,128,768,256,20341,31.037903,0,0.0,44602,68.057251,593,0.904846,0,0.0,False,0,0.0,65536
583,Class_III_C104F2x10000,III,test,128,896,256,16719,25.511169,0,0.0,47796,72.930908,1021,1.557922,0,0.0,False,0,0.0,65536
584,Class_III_C104F2x10000,III,test,128,1024,256,16170,24.673462,0,0.0,46888,71.54541,2478,3.781128,0,0.0,False,0,0.0,65536
585,Class_III_C104F2x10000,III,test,256,0,256,19745,30.128479,0,0.0,40234,61.392212,5451,8.317566,106,0.161743,True,106,0.161743,65536
586,Class_III_C104F2x10000,III,test,256,128,256,14033,21.412659,0,0.0,45176,68.933105,6221,9.492493,106,0.161743,True,106,0.161743,65536
587,Class_III_C104F2x10000,III,test,256,256,256,21509,32.820129,0,0.0,39982,61.00769,3803,5.802917,242,0.369263,True,242,0.369263,65536
588,Class_III_C104F2x10000,III,test,256,384,256,38434,58.64563,0,0.0,24944,38.061523,1916,2.923584,242,0.369263,True,242,0.369263,65536
589,Class_III_C104F2x10000,III,test,256,512,256,30760,46.936035,0,0.0,33864,51.672363,912,1.391602,0,0.0,False,0,0.0,65536
590,Class_III_C104F2x10000,III,test,256,640,256,15885,24.238586,0,0.0,44114,67.312622,5537,8.448792,0,0.0,False,0,0.0,65536
591,Class_III_C104F2x10000,III,test,256,768,256,18460,28.167725,0,0.0,41223,62.901306,5853,8.930969,0,0.0,False,0,0.0,65536
592,Class_III_C104F2x10000,III,test,256,896,256,15456,23.583984,0,0.0,48365,73.799133,1715,2.616882,0,0.0,False,0,0.0,65536
593,Class_III_C104F2x10000,III,test,256,1024,256,9777,14.918518,0,0.0,49458,75.466919,6087,9.288025,214,0.326538,True,214,0.326538,65536
594,Class_III_C104F2x10000,III,test,384,0,256,18384,28.051758,0,0.0,41265,62.965393,5629,8.589172,258,0.393677,True,258,0.393677,65536
595,Class_III_C104F2x10000,III,test,384,128,256,17017,25.965881,0,0.0,42460,64.788818,5761,8.790588,298,0.454712,True,298,0.454712,65536
596,Class_III_C104F2x10000,III,test,384,256,256,17269,26.350403,0,0.0,40487,61.778259,7236,11.04126,544,0.830078,True,544,0.830078,65536
597,Class_III_C104F2x10000,III,test,384,384,256,26833,40.943909,0,0.0,33474,51.077271,4725,7.209778,504,0.769043,True,504,0.769043,65536
598,Class_III_C104F2x10000,III,test,384,512,256,30136,45.983887,0,0.0,34196,52.178955,1204,1.837158,0,0.0,False,0,0.0,65536
599,Class_III_C104F2x10000,III,test,384,640,256,19326,29.489136,0,0.0,40440,61.706543,5770,8.804321,0,0.0,False,0,0.0,65536
600,Class_III_C104F2x10000,III,test,384,768,256,19475,29.716492,0,0.0,39667,60.527039,6394,9.75647,0,0.0,False,0,0.0,65536
601,Class_III_C104F2x10000,III,test,384,896,256,21167,32.298279,0,0.0,42541,64.912415,1828,2.789307,0,0.0,False,0,0.0,65536
602,Class_III_C104F2x10000,III,test,384,1024,256,16003,24.41864,0,0.0,45155,68.901062,4164,6.35376,214,0.326538,True,214,0.326538,65536
603,Class_III_C104F2x10000,III,test,512,0,256,23130,35.293579,0,0.0,39539,60.331726,2715,4.142761,152,0.231934,True,152,0.231934,65536
604,Class_III_C104F2x10000,III,test,512,128,256,22176,33.837891,0,0.0,40162,61.282349,3006,4.586792,192,0.292969,True,192,0.292969,65536
605,Class_III_C104F2x10000,III,test,512,256,256,16679,25.450134,0,0.0,40171,61.296082,8384,12.792969,302,0.460815,True,302,0.460815,65536
606,Class_III_C104F2x10000,III,test,512,384,256,16647,25.401306,0,0.0,41081,62.684631,7457,11.378479,351,0.535583,True,351,0.535583,65536
607,Class_III_C104F2x10000,III,test,512,512,256,17221,26.277161,0,0.0,44199,67.442322,4027,6.144714,89,0.135803,True,89,0.135803,65536
608,Class_III_C104F2x10000,III,test,512,640,256,16496,25.170898,0,0.0,46081,70.314026,2959,4.515076,0,0.0,False,0,0.0,65536
609,Class_III_C104F2x10000,III,test,512,768,256,22734,34.689331,0,0.0,39119,59.690857,3590,5.477905,93,0.141907,True,93,0.141907,65536
610,Class_III_C104F2x10000,III,test,512,896,256,24406,37.240601,0,0.0,34182,52.157593,6855,10.4599,93,0.141907,True,93,0.141907,65536
611,Class_III_C104F2x10000,III,test,512,1024,256,21663,33.055115,0,0.0,40082,61.160278,3791,5.784607,0,0.0,False,0,0.0,65536
612,Class_III_C104F2x10000,III,test,640,0,256,24570,37.490845,0,0.0,39117,59.687805,1849,2.82135,0,0.0,False,0,0.0,65536
613,Class_III_C104F2x10000,III,test,640,128,256,21847,33.335876,0,0.0,43213,65.937805,476,0.726318,0,0.0,False,0,0.0,65536
614,Class_III_C104F2x10000,III,test,640,256,256,14325,21.858215,0,0.0,44360,67.687988,6851,10.453796,0,0.0,False,0,0.0,65536
615,Class_III_C104F2x10000,III,test,640,384,256,12645,19.294739,0,0.0,44637,68.110657,8165,12.458801,89,0.135803,True,89,0.135803,65536
616,Class_III_C104F2x10000,III,test,640,512,256,4292,6.549072,0,0.0,55888,85.27832,5164,7.879639,192,0.292969,True,192,0.292969,65536
617,Class_III_C104F2x10000,III,test,640,640,256,3973,6.062317,0,0.0,57533,87.788391,3927,5.992126,103,0.157166,True,103,0.157166,65536
618,Class_III_C104F2x10000,III,test,640,768,256,13007,19.847107,0,0.0,49503,75.535583,2933,4.475403,93,0.141907,True,93,0.141907,65536
619,Class_III_C104F2x10000,III,test,640,896,256,14045,21.430969,0,0.0,45035,68.717957,6363,9.709167,93,0.141907,True,93,0.141907,65536
620,Class_III_C104F2x10000,III,test,640,1024,256,10884,16.607666,0,0.0,49636,75.738525,5016,7.653809,0,0.0,False,0,0.0,65536
621,Class_III_C104F2x10000,III,test,703,0,256,24712,37.70752,0,0.0,39087,59.642029,1737,2.650452,0,0.0,False,0,0.0,65536
622,Class_III_C104F2x10000,III,test,703,128,256,24302,37.081909,0,0.0,40178,61.306763,1056,1.611328,0,0.0,False,0,0.0,65536
623,Class_III_C104F2x10000,III,test,703,256,256,16261,24.812317,0,0.0,41461,63.264465,7814,11.923218,0,0.0,False,0,0.0,65536
624,Class_III_C104F2x10000,III,test,703,384,256,9855,15.037537,0,0.0,46701,71.260071,8980,13.702393,0,0.0,False,0,0.0,65536
625,Class_III_C104F2x10000,III,test,703,512,256,1324,2.020264,0,0.0,60745,92.689514,3364,5.133057,103,0.157166,True,103,0.157166,65536
626,Class_III_C104F2x10000,III,test,703,640,256,2383,3.636169,0,0.0,61360,93.62793,1690,2.578735,103,0.157166,True,103,0.157166,65536
627,Class_III_C104F2x10000,III,test,703,768,256,7248,11.05957,0,0.0,55410,84.54895,2785,4.249573,93,0.141907,True,93,0.141907,65536
628,Class_III_C104F2x10000,III,test,703,896,256,6084,9.283447,0,0.0,54279,82.823181,5080,7.751465,93,0.141907,True,93,0.141907,65536
629,Class_III_C104F2x10000,III,test,703,1024,256,5022,7.662964,0,0.0,56638,86.422729,3876,5.914307,0,0.0,False,0,0.0,65536
630,Class_III_C104F2x10000_2,III,train,0,0,256,10181,15.534973,0,0.0,47541,72.541809,7691,11.735535,123,0.187683,True,123,0.187683,65536
631,Class_III_C104F2x10000_2,III,train,0,128,256,11956,18.243408,0,0.0,43541,66.438293,10039,15.318298,0,0.0,False,0,0.0,65536
632,Class_III_C104F2x10000_2,III,train,0,256,256,15638,23.861694,0,0.0,39292,59.954834,10563,16.117859,43,0.065613,True,43,0.065613,65536
633,Class_III_C104F2x10000_2,III,train,0,384,256,15603,23.808289,0,0.0,40919,62.437439,8971,13.68866,43,0.065613,True,43,0.065613,65536
634,Class_III_C104F2x10000_2,III,train,0,512,256,19979,30.485535,0,0.0,42427,64.738464,3130,4.776001,0,0.0,False,0,0.0,65536
635,Class_III_C104F2x10000_2,III,train,0,640,256,21159,32.286072,0,0.0,41393,63.160706,2952,4.504395,32,0.048828,True,32,0.048828,65536
636,Class_III_C104F2x10000_2,III,train,0,768,256,17572,26.812744,0,0.0,40763,62.199402,7169,10.939026,32,0.048828,True,32,0.048828,65536
637,Class_III_C104F2x10000_2,III,train,0,896,256,19246,29.367065,0,0.0,39842,60.794067,6448,9.838867,0,0.0,False,0,0.0,65536
638,Class_III_C104F2x10000_2,III,train,0,1024,256,26194,39.968872,0,0.0,33727,51.463318,5472,8.349609,143,0.218201,True,143,0.218201,65536
639,Class_III_C104F2x10000_2,III,train,128,0,256,15675,23.918152,0,0.0,46182,70.46814,3679,5.613708,0,0.0,False,0,0.0,65536
640,Class_III_C104F2x10000_2,III,train,128,128,256,18847,28.75824,0,0.0,41744,63.696289,4938,7.53479,7,0.010681,True,7,0.010681,65536
641,Class_III_C104F2x10000_2,III,train,128,256,256,19260,29.388428,0,0.0,37089,56.593323,9137,13.941956,50,0.076294,True,50,0.076294,65536
642,Class_III_C104F2x10000_2,III,train,128,384,256,19215,29.319763,0,0.0,37207,56.773376,8994,13.723755,120,0.183105,True,120,0.183105,65536
643,Class_III_C104F2x10000_2,III,train,128,512,256,24474,37.34436,0,0.0,38399,58.592224,2586,3.945923,77,0.117493,True,77,0.117493,65536
644,Class_III_C104F2x10000_2,III,train,128,640,256,26965,41.145325,0,0.0,37391,57.054138,1148,1.751709,32,0.048828,True,32,0.048828,65536
645,Class_III_C104F2x10000_2,III,train,128,768,256,21870,33.370972,0,0.0,38718,59.078979,4916,7.501221,32,0.048828,True,32,0.048828,65536
646,Class_III_C104F2x10000_2,III,train,128,896,256,21429,32.698059,0,0.0,38146,58.206177,5961,9.095764,0,0.0,False,0,0.0,65536
647,Class_III_C104F2x10000_2,III,train,128,1024,256,28002,42.727661,0,0.0,33302,50.814819,4232,6.45752,0,0.0,False,0,0.0,65536
648,Class_III_C104F2x10000_2,III,train,256,0,256,24323,37.113953,0,0.0,40248,61.413574,965,1.472473,0,0.0,False,0,0.0,65536
649,Class_III_C104F2x10000_2,III,train,256,128,256,30670,46.798706,0,0.0,34229,52.229309,630,0.961304,7,0.010681,True,7,0.010681,65536
650,Class_III_C104F2x10000_2,III,train,256,256,256,27250,41.5802,0,0.0,34862,53.19519,3417,5.213928,7,0.010681,True,7,0.010681,65536
651,Class_III_C104F2x10000_2,III,train,256,384,256,24402,37.234497,0,0.0,36562,55.789185,4495,6.858826,77,0.117493,True,77,0.117493,65536
652,Class_III_C104F2x10000_2,III,train,256,512,256,25362,38.699341,0,0.0,35893,54.768372,4164,6.35376,117,0.178528,True,117,0.178528,65536
653,Class_III_C104F2x10000_2,III,train,256,640,256,24939,38.053894,0,0.0,36395,55.534363,4159,6.34613,43,0.065613,True,43,0.065613,65536
654,Class_III_C104F2x10000_2,III,train,256,768,256,25996,39.666748,0,0.0,35335,53.916931,4202,6.411743,3,0.004578,True,3,0.004578,65536
655,Class_III_C104F2x10000_2,III,train,256,896,256,25556,38.995361,0,0.0,33135,50.559998,6669,10.176086,176,0.268555,True,176,0.268555,65536
656,Class_III_C104F2x10000_2,III,train,256,1024,256,25258,38.540649,0,0.0,32527,49.632263,7575,11.558533,176,0.268555,True,176,0.268555,65536
657,Class_III_C104F2x10000_2,III,train,384,0,256,29192,44.543457,0,0.0,33890,51.712036,2454,3.744507,0,0.0,False,0,0.0,65536
658,Class_III_C104F2x10000_2,III,train,384,128,256,29262,44.650269,0,0.0,33013,50.37384,3261,4.975891,0,0.0,False,0,0.0,65536
659,Class_III_C104F2x10000_2,III,train,384,256,256,24662,37.631226,0,0.0,35291,53.849792,5409,8.253479,174,0.265503,True,174,0.265503,65536
660,Class_III_C104F2x10000_2,III,train,384,384,256,28747,43.864441,0,0.0,30621,46.723938,5994,9.146118,174,0.265503,True,174,0.265503,65536
661,Class_III_C104F2x10000_2,III,train,384,512,256,26977,41.163635,0,0.0,33483,51.091003,5036,7.684326,40,0.061035,True,40,0.061035,65536
662,Class_III_C104F2x10000_2,III,train,384,640,256,17369,26.502991,0,0.0,41727,63.670349,6338,9.671021,102,0.15564,True,102,0.15564,65536
663,Class_III_C104F2x10000_2,III,train,384,768,256,20031,30.56488,0,0.0,36832,56.201172,8611,13.139343,62,0.094604,True,62,0.094604,65536
664,Class_III_C104F2x10000_2,III,train,384,896,256,18988,28.973389,0,0.0,35342,53.927612,11030,16.830444,176,0.268555,True,176,0.268555,65536
665,Class_III_C104F2x10000_2,III,train,384,1024,256,22977,35.06012,0,0.0,32874,50.161743,9509,14.509583,176,0.268555,True,176,0.268555,65536
666,Class_III_C104F2x10000_2,III,train,512,0,256,32128,49.023438,0,0.0,30495,46.531677,2913,4.444885,0,0.0,False,0,0.0,65536
667,Class_III_C104F2x10000_2,III,train,512,128,256,29242,44.619751,0,0.0,32430,49.484253,3864,5.895996,0,0.0,False,0,0.0,65536
668,Class_III_C104F2x10000_2,III,train,512,256,256,33528,51.159668,0,0.0,26847,40.965271,4987,7.609558,174,0.265503,True,174,0.265503,65536
669,Class_III_C104F2x10000_2,III,train,512,384,256,37297,56.910706,0,0.0,21122,32.229614,6855,10.4599,262,0.39978,True,262,0.39978,65536
670,Class_III_C104F2x10000_2,III,train,512,512,256,30988,47.283936,0,0.0,30219,46.110535,4241,6.471252,88,0.134277,True,88,0.134277,65536
671,Class_III_C104F2x10000_2,III,train,512,640,256,20268,30.926514,0,0.0,43019,65.641785,2190,3.341675,59,0.090027,True,59,0.090027,65536
672,Class_III_C104F2x10000_2,III,train,512,768,256,16181,24.690247,0,0.0,41800,63.781738,7496,11.437988,59,0.090027,True,59,0.090027,65536
673,Class_III_C104F2x10000_2,III,train,512,896,256,13818,21.084595,0,0.0,38716,59.075928,13002,19.839478,0,0.0,False,0,0.0,65536
674,Class_III_C104F2x10000_2,III,train,512,1024,256,25764,39.312744,0,0.0,30593,46.681213,9079,13.853455,100,0.152588,True,100,0.152588,65536
675,Class_III_C104F2x10000_2,III,train,640,0,256,29536,45.068359,0,0.0,34642,52.859497,1358,2.072144,0,0.0,False,0,0.0,65536
676,Class_III_C104F2x10000_2,III,train,640,128,256,31762,48.464966,0,0.0,32580,49.713135,1194,1.821899,0,0.0,False,0,0.0,65536
677,Class_III_C104F2x10000_2,III,train,640,256,256,31782,48.495483,0,0.0,31946,48.745728,1808,2.758789,0,0.0,False,0,0.0,65536
678,Class_III_C104F2x10000_2,III,train,640,384,256,28695,43.785095,0,0.0,32286,49.264526,4467,6.816101,88,0.134277,True,88,0.134277,65536
679,Class_III_C104F2x10000_2,III,train,640,512,256,23964,36.566162,0,0.0,37297,56.910706,4072,6.213379,203,0.309753,True,203,0.309753,65536
680,Class_III_C104F2x10000_2,III,train,640,640,256,24754,37.771606,0,0.0,39788,60.71167,879,1.341248,115,0.175476,True,115,0.175476,65536
681,Class_III_C104F2x10000_2,III,train,640,768,256,25423,38.792419,0,0.0,38286,58.4198,1827,2.787781,0,0.0,False,0,0.0,65536
682,Class_III_C104F2x10000_2,III,train,640,896,256,18083,27.592468,0,0.0,39797,60.725403,7656,11.682129,0,0.0,False,0,0.0,65536
683,Class_III_C104F2x10000_2,III,train,640,1024,256,25802,39.370728,0,0.0,32306,49.295044,7328,11.181641,100,0.152588,True,100,0.152588,65536
684,Class_III_C104F2x10000_2,III,train,703,0,256,27463,41.905212,0,0.0,36715,56.022644,1358,2.072144,0,0.0,False,0,0.0,65536
685,Class_III_C104F2x10000_2,III,train,703,128,256,29068,44.354248,0,0.0,35808,54.638672,660,1.00708,0,0.0,False,0,0.0,65536
686,Class_III_C104F2x10000_2,III,train,703,256,256,25658,39.151001,0,0.0,37961,57.923889,1917,2.92511,0,0.0,False,0,0.0,65536
687,Class_III_C104F2x10000_2,III,train,703,384,256,24324,37.115479,0,0.0,37919,57.859802,3293,5.024719,0,0.0,False,0,0.0,65536
688,Class_III_C104F2x10000_2,III,train,703,512,256,22756,34.7229,0,0.0,40410,61.660767,2255,3.440857,115,0.175476,True,115,0.175476,65536
689,Class_III_C104F2x10000_2,III,train,703,640,256,23321,35.585022,0,0.0,40414,61.66687,1686,2.572632,115,0.175476,True,115,0.175476,65536
690,Class_III_C104F2x10000_2,III,train,703,768,256,25134,38.35144,0,0.0,36895,56.297302,3507,5.351257,0,0.0,False,0,0.0,65536
691,Class_III_C104F2x10000_2,III,train,703,896,256,20039,30.577087,0,0.0,38826,59.243774,6671,10.179138,0,0.0,False,0,0.0,65536
692,Class_III_C104F2x10000_2,III,train,703,1024,256,31211,47.624207,0,0.0,30354,46.316528,3971,6.059265,0,0.0,False,0,0.0,65536
693,Class_III_C104F2x10000_3,III,val,0,0,256,13545,20.66803,0,0.0,48263,73.643494,3578,5.459595,150,0.228882,True,150,0.228882,65536
694,Class_III_C104F2x10000_3,III,val,0,128,256,12371,18.876648,0,0.0,40802,62.258911,12363,18.864441,0,0.0,False,0,0.0,65536
695,Class_III_C104F2x10000_3,III,val,0,256,256,12749,19.45343,0,0.0,40426,61.685181,12312,18.786621,49,0.074768,True,49,0.074768,65536
696,Class_III_C104F2x10000_3,III,val,0,384,256,12640,19.287109,0,0.0,46526,70.993042,6027,9.196472,343,0.523376,True,343,0.523376,65536
697,Class_III_C104F2x10000_3,III,val,0,512,256,13297,20.289612,0,0.0,45729,69.776917,6180,9.429932,330,0.50354,True,330,0.50354,65536
698,Class_III_C104F2x10000_3,III,val,0,640,256,14893,22.724915,0,0.0,47768,72.888184,2839,4.33197,36,0.054932,True,36,0.054932,65536
699,Class_III_C104F2x10000_3,III,val,0,768,256,15112,23.059082,0,0.0,48415,73.875427,2009,3.065491,0,0.0,False,0,0.0,65536
700,Class_III_C104F2x10000_3,III,val,0,896,256,15356,23.431396,0,0.0,47731,72.831726,2394,3.652954,55,0.083923,True,55,0.083923,65536
701,Class_III_C104F2x10000_3,III,val,0,1024,256,16100,24.56665,0,0.0,48113,73.414612,1268,1.934814,55,0.083923,True,55,0.083923,65536
702,Class_III_C104F2x10000_3,III,val,128,0,256,16003,24.41864,0,0.0,45607,69.590759,3653,5.574036,273,0.416565,True,273,0.416565,65536
703,Class_III_C104F2x10000_3,III,val,128,128,256,18028,27.508545,0,0.0,39794,60.720825,7548,11.517334,166,0.253296,True,166,0.253296,65536
704,Class_III_C104F2x10000_3,III,val,128,256,256,15539,23.710632,0,0.0,42717,65.180969,7186,10.964966,94,0.143433,True,94,0.143433,65536
705,Class_III_C104F2x10000_3,III,val,128,384,256,12354,18.850708,0,0.0,46279,70.61615,6558,10.006714,345,0.526428,True,345,0.526428,65536
706,Class_III_C104F2x10000_3,III,val,128,512,256,11635,17.753601,0,0.0,47415,72.349548,6149,9.382629,337,0.514221,True,337,0.514221,65536
707,Class_III_C104F2x10000_3,III,val,128,640,256,13899,21.208191,0,0.0,48490,73.989868,3104,4.736328,43,0.065613,True,43,0.065613,65536
708,Class_III_C104F2x10000_3,III,val,128,768,256,14417,21.998596,0,0.0,48215,73.570251,2829,4.316711,75,0.114441,True,75,0.114441,65536
709,Class_III_C104F2x10000_3,III,val,128,896,256,13470,20.553589,0,0.0,48509,74.01886,3482,5.31311,75,0.114441,True,75,0.114441,65536
710,Class_III_C104F2x10000_3,III,val,128,1024,256,15125,23.078918,0,0.0,47385,72.303772,3026,4.61731,0,0.0,False,0,0.0,65536
711,Class_III_C104F2x10000_3,III,val,256,0,256,17967,27.415466,0,0.0,46185,70.472717,1261,1.924133,123,0.187683,True,123,0.187683,65536
712,Class_III_C104F2x10000_3,III,val,256,128,256,18280,27.893066,0,0.0,44869,68.464661,2123,3.239441,264,0.402832,True,264,0.402832,65536
713,Class_III_C104F2x10000_3,III,val,256,256,256,15658,23.892212,0,0.0,45731,69.779968,3961,6.044006,186,0.283813,True,186,0.283813,65536
714,Class_III_C104F2x10000_3,III,val,256,384,256,12455,19.004822,0,0.0,48056,73.327637,4980,7.598877,45,0.068665,True,45,0.068665,65536
715,Class_III_C104F2x10000_3,III,val,256,512,256,11712,17.871094,0,0.0,49396,75.372314,4307,6.57196,121,0.184631,True,121,0.184631,65536
716,Class_III_C104F2x10000_3,III,val,256,640,256,12272,18.725586,0,0.0,46955,71.647644,6020,9.185791,289,0.440979,True,289,0.440979,65536
717,Class_III_C104F2x10000_3,III,val,256,768,256,13657,20.838928,0,0.0,46355,70.732117,5281,8.058167,243,0.370789,True,243,0.370789,65536
718,Class_III_C104F2x10000_3,III,val,256,896,256,12114,18.484497,0,0.0,47843,73.002625,5504,8.398438,75,0.114441,True,75,0.114441,65536
719,Class_III_C104F2x10000_3,III,val,256,1024,256,12582,19.198608,0,0.0,47814,72.958374,5073,7.740784,67,0.102234,True,67,0.102234,65536
720,Class_III_C104F2x10000_3,III,val,384,0,256,15716,23.980713,0,0.0,49046,74.838257,774,1.18103,0,0.0,False,0,0.0,65536
